,Judul,Topik 1,Topik 2,Topik 3
136,SISTEM PENGENALAN WAJAH BERBASIS WINDOWS PHONE MENGGUNAKAN METODE PRINCIPAL COMPONENT ANALYSIS DAN EUCLIDEAN DISTANCE,0.9928933609025284,0.0034341842894258907,0.0036724548080455397
137,Pengenalan Pola Mata dan Hidung untuk Penentuan Jender Menggunakan Gray Level Run Lenght Matrix,0.9946433968523262,0.00267424379143442,0.002682359356239442
138,Berhitung Mudah dengan Jarimatika Berbasis Multimedia,0.8421293694192628,0.0029924109669097654,0.1548782196138275
139,Rancang Bangun Aplikasi SCM disertai peramalan Bahan Produksi menggunakan Metode Radial Basis Function Network,0.0028619772092948383,0.9752234739242257,0.021914548866479505
140,Rancang Bangun Sistem Pemilihan Supplier Menggunakan Metode Fuzzy - Data Envelopment Analysis (F-DEA),0.02031540851950946,0.866176625413406,0.11350796606708455
141,Pemetaan Kesesuaian Lahan Untuk Budidaya Tanaman Pangan Menggunakan Naive Bayes Berbasis GIS,0.0033501518280728815,0.7896030649032449,0.20704678326868223
142,Pengenalan Komponen Motor Otomotif Berbasis Role Playing Game (RPG) Dengan Algoritma Simple Rules,0.09464809938702969,0.0028538338670469426,0.9024980667459234
143,Analisis Dampak Penerapan Metode Diskretisasi Data terhadap Performa Diagnosis Penyakit Liver Berbasis K-Nearest Neighbor,0.9938334896094426,0.0031062892019939224,0.003060221188563462
144,DESAIN SISTEM E-VOTING PEMILIHAN REKTOR MENGGUNAKAN BLIND SIGNATURE,0.0034405876311878743,0.799379074791278,0.19718033757753411
145,"SIMULASI LAMPU LALU LINTAS PADA SEBUAH PERSIMPANGAN JALAN DENGAN MEMANFAATKAN CITRA CCTV MENGGUNAKAN GABOR FILTER DAN FUZZY LOGIC
",0.2935139544951578,0.0033285925942507324,0.7031574529105914
146,Implementasi Jena dan SPARQL untuk Optimalisasi Pencarian pada Semantik Web,0.46322101056317694,0.0030303517638643578,0.5337486376729588
147,SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI JURUSAN DENGAN MENGGUNAKAN METODE AHP DAN SAW,0.002713418703067564,0.04363729224775261,0.9536492890491799
148,PENGENALAN WAJAH MENGGUNAKAN EKSTRAKSI FITUR DIAGONAL PRINCIPAL COMPONENT ANALYSIS (DIAPCA),0.9941895193072248,0.002887744465119907,0.002922736227655269
149,IMPLEMENTASI ALGORITMA ENKRIPSI AES UNTUK APLIKASI SMS BERBASIS SISTEM OPERASI GOOGLE ANDROID,0.0033473253017183746,0.0031123582138497066,0.9935403164844319
150,"PEMANFAATAN SISTEM INFORMASI GEOGRAFIS UNTUK MEMPREDIKSI LAJU EROSI
LAHAN PADA DAERAH ALIRAN
SUNGAI DENGAN METODE
USLE",0.003909425726913748,0.178731998152828,0.8173585761202582
151,Sistem Peramalan Jumlah Balita Gizi Buruk Menggunakan Metode Backpropagation With Error Modification,0.003306421554983582,0.9371464246561658,0.059547153788850525
152,"Rancang Bangun Perangkat Lunak Pencarian Jalur Terpendek Untuk Perjalanan Wisata Dengan Metode Algoritma Dijkstra
(Studi Kasus : Kota Surabaya)
",0.5250350417768017,0.004120980361274454,0.47084397786192383
153,Sistem Peramalan Penjualan Menggunakan Metode Jaringan Syaraf Tiruan Dengan Algoritma Backpropagation,0.004029783003878156,0.9920588650143327,0.0039113519817892285
154,"PENERAPAN EKSTRAKSI INFOMASI SIMPLE TREE MATCHING (STM) PADA WEB CRAWLER BAHASA INDONESIA
",0.5052541132530338,0.0029142533326926238,0.49183163341427355
155,PENGELOMPOKAN TINGKAT KESEHATAN MASYARAKAT KABUPATEN BANGKALAN MENGGUNAKAN METODE FUZZY C-MEANS BERBASIS SIG,0.0837528734256418,0.16833589552077063,0.7479112310535876
156,IMPLEMENTASI PENJUALAN LAPTOP DENGAN SISTEM REKOMENDASI BERBASIS FUZZY ANALYTIC NETWORK PROCESS (FANP),0.004774376750660025,0.837105703565335,0.15811991968400493
157,Rancang Bangun Sistem Pencarian Terdistribusi Pada E-jurnal Berbasis WeB Service Menggunakan Rest,0.15526344008077386,0.0032929795220903117,0.8414435803971358
158,SistemRekomendasi Kelayakan Kredit kepemilikan sepedaMotordenganMenggunakan MetodeFuzzy Analytical Hierarchy Process (FAHP) dan Multi-Attribute Utility Theory (MAUT),0.002739189405178038,0.0030138867096163664,0.9942469238852056
159,Desain game komputer adaptive testing untuk mempelajari matematika berbasis rpg,0.025626757660284823,0.21780532643896694,0.7565679159007481
160,"SISTEM PENDUKUNG KEPUTUSAN PENERIMAAN MAHASISWA BARU di STKIP PGRI BANGKALAN
MENGGUNAKAN DECISION TREE C4.5",0.0026355587233177344,0.002670974020875953,0.9946934672558063
161,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN BANTUAN STIMULAN PERUMAHAN SWADAYA MENGGUNAKAN METODE SMARTER,0.0027923479546633372,0.0029139322068252233,0.9942937198385113
162,Aplikasi Multimedia Pengenalan Sandi Bendera Semaphore Pramuka Berbasis Game Android,0.0447809752979742,0.4426085306365543,0.5126104940654715
163,IMPLEMENTASI LATENT SEMANTIC ANALYSIS UNTUK SISTEM PENILAIAN ESAI OTOMATIS MATA PELAJARAN BIOLOGI,0.276248330142683,0.003027439511374052,0.720724230345943
164,SISTEM PENILAIAN ESAI OTOMATIS PADA E-LEARNING DENGAN ALGORITMA WINNOWING,0.7229480137762418,0.0034678762221882434,0.2735841100015698
165,APLIKASI BELAJAR MENULIS ALPHANUMERIK UNTUK ANAK USIA PRA-SEKOLAH BERBASIS ANDROID,0.5951771574358712,0.0030132127295526235,0.401809629834576
166,SISTEM PAKAR DIAGNOSA PENYAKIT GAGAL JANTUNG MENGGUNAKAN METODE BAYESIAN NETWORK,0.00321915602103233,0.9935329586771378,0.003247885301830013
167,"PENERAPAN FUZZY DECISION TREE
PADA SELEKSI PENERIMAAN BEASISWA DIPA 
DENGAN ALGORITMA ITERATIVE DICHOTOMIZER 3",0.5062073070137694,0.003268906552130799,0.4905237864340998
168,"IDENTIFIKASI GAYA KOGNITIF
BERBASIS MYERS BRIGGS TYPE INDICATOR (MBTI) 
DENGAN MENGAMATI PERILAKU BROWSING SISWA
",0.0031227393523371935,0.24668263155513595,0.7501946290925268
169,Sistem Pakar Diagnosa Penyakit Gagal Jantung Menggunakan Metode Radial Basis Function,0.003041088398084639,0.9940737195634316,0.002885192038483779
170,GPS TRACKING UNTUK MENEMUKAN LOKASI PUSKESMAS KELILING BERBASIS MOBILE ANDROID,0.003122035660316553,0.0030098886987082866,0.9938680756409752
171,RANCANG BANGUN AUGMENTED REALITY MENGGUNAKAN FRAME MARKERS PADA PERMAINAN SUSUN KATA BERBASIS ANDROID,0.18275515535156817,0.287587568880653,0.5296572757677789
172,ANALISA PRIORITAS RESIKO PADA PROJECT RISK MANAGEMENT MENGGUNAKAN SMARTER (SIMPLE MULTI-ATTRIBUTE RATING TECHNIQUE EXPLOITING RANKS),0.0027483213300779187,0.0029754656592946988,0.9942762130106274
173,POS (POINT OF SALE) DENGAN MENGGUNAKAN QR-CODE PADA TOKO MAHKOTA BATIK TULIS MADURA,0.004217916410217397,0.5883031707613187,0.40747891282846405
174,PENGENALAN HURUF ABJAD BAHASA ISYARAT PADA SISTEM ISYARAT BAHASA INDONESIA (SIBI) BERBASIS EKSTRAKSI FITUR LINEAR DISCRIMINANT ANALYSIS (LDA),0.9936781515742276,0.0031538452967252617,0.0031680031290470577
175,SISTEM PENDUKUNG KEPUTUSAN PEMINATAN SISWA BARU SMA MENGGUNAKAN METODE ORESTE,0.002865194603463173,0.002981894817625816,0.994152910578911
176,GAME EDUKASI MATEMATIKA SEKOLAH DASAR KELAS 3 DENGAN MENGGUNAKAN METODE ADAPTIVE LEARNING,0.004060251964675848,0.003895514151326118,0.992044233883998
177,"SISTEM REKOMENDASI MATERI PEMBELAJARAN
MENGGUNAKAN KOLBâS LEARNING STYLE
PADA MATA PELAJARAN FISIKA
",0.0029040679157138344,0.002813849192611542,0.9942820828916746
178,"RANCANG  BANGUN APLIKASI MOBILE-LEARNING DENGAN MENGINTEGRASIKAN LEARNING MANAGEMENT SYSTEM (LMS) CLAROLINE PADA SMARTPHONE BERBASIS ANDROID
(studi kasus Elite Course - Kamal)",0.003757314566768046,0.0037569807018922384,0.9924857047313397
179,ANALISA BALANCED SCORECARD PROJECT PERFORMANCE PADA PROJECT INTEGRATION AND SCOPE MANAGEMENT MENGGUNAKAN FUZZY ANALYTIC NETWORK PROCESS,0.0027239168521320744,0.0033161322826294895,0.9939599508652384
180,ANALISIS JEJARING SOSIAL DALAM PENENTUAN CENTRALITY PADA MEDIA SOSIAL DENGAN VISUALISASI GRAF TAK BERARAH(UNDIRECTED GRAPH),0.9941181780758668,0.0028041849292034775,0.0030776369949297687
181,Aplikasi Telemonitoring Obyek Wisata Menggunakan Augmented Reality Berbasis Lokasi,0.002623691797189683,0.002535491849112733,0.9948408163536976
182,Interaksi MArkerless Augmented Reality Sebagai Media Buku Menu pada SONNEN Cafe Berbasis OS Android,0.003359420322609719,0.003294315515300399,0.9933462641620899
183,IMPLEMENTASI DAN ANALISA HIDS (HOST BASED INTRUSION DETECTION SYSTEM) DENGAN SNORT UNTUK MENCEGAH DDOS (DISTRIBUTED DENIAL OF SERVICE),0.9937192823190446,0.003148698735953084,0.003132018945002357
184,KLASIFIKASI DOKUMEN MENGGUNAKAN METODE EXPECTATION MAXIMIZATION ,0.8989950893838855,0.0027604418614796964,0.09824446875463483
185,PENGENALAN KARAKTER PLAT NOMOR SEPEDA MOTOR MENGGUNAKAN METODE CONNECTED COMPONENT ANALYSIS DAN EUCLIDEAN DISTANCE,0.9136007789472786,0.003201788862525063,0.08319743219019621
186,"âKLASIFIKASI PENDAPAT MASYARAKAT DUNIA MAYA TERHADAP PARTAI POLITIK DENGAN METODE
EXPECTATION MAXIMIZATIONâ",0.3454605553919202,0.003017596569872091,0.6515218480382077
187,SISTEM PEROLEHAN CITRA BERBASIS ISI BERDASARKAN TEKSTUR MENGGUNAKAN METODE GABOR FILTER DAN EUCLIDEAN DISTANCE,0.995640744966892,0.002150172822453576,0.002209082210654217
188,PERAMALAN STOK OBAT MENGGUNAKAN JST ALGORITMA BACKPROPAGATION,0.10168347984079276,0.8939225653392777,0.004393954819929619
189,"RANCANG BANGUN APLIKASI
NETWORK ADMISSION CONTROL (NAC) BERBASIS SHORT MESSAGE SERVICE (SMS)
",0.0032349249059851685,0.8032482909283115,0.19351678416570328
190,CLUSTERING PENGELOMPOKAN TINGKATAN KELAS DENGAN METODE SOM (SELF ORGANIZING MAP) MAHALANOBIS,0.47251419669818145,0.2249334924573749,0.30255231084444356
191,SISTEM INFORMASI PENJADWALAN MATA PELAJARAN MENGGUNAKAN METODE ALGORITMA GENETIKA DAN CONSTRAINT SATISFACTION,0.0031773157320410606,0.03601842306311699,0.9608042612048419
192,SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MENGGUNAKAN OPERASI MORFOLOGI,0.994342990911639,0.002814462555959886,0.0028425465324009988
193,Penerapan Regular Expression Untuk Mengelompokkan Niche Blog,0.0027587488694110303,0.002627257531526173,0.9946139935990628
194,PERBANDINGAN PENGGUNAAN GRAY LEVEL CO-OCURRENCE MATRIX  DAN GRAY LEVEL RUN LENGHT MATRIX  UNTUK PENGENALAN SENYUM,0.994163761753267,0.002923277742359273,0.0029129605043736826
195,"SISTEM PENGAMBILAN KEPUTUSAN PENGAJUAN 
KREDIT BANK MENGGUNAKAN 
METODE REGRESI LOGISTIK ORDINAL 
",0.00414982365332448,0.9915448702335335,0.004305306113141983
196,DESIGN AND IMPLEMENTATION OF ENCRYPTED FILESYSTEM BASED ON FUSE FRAMEWORK ON LINUX OPERATING SYSTEM USING BLOWFISH ALGORITHM,0.00364255924601935,0.003363037884737033,0.9929944028692436
197,"MEDIA PEMBELAJARAN INTERAKTIF UNTUK TOPIK SORTING 
(ALGORITMA INSERTION SORT DAN MERGE SORT)
",0.003341867748626359,0.003056012874804165,0.9936021193765695
198,Deteksi dan Estimasi Jarak Obyek Menggunakan Stereo Vision Dengan Metode Haar Like Feature,0.9948159645012465,0.0025878712772461772,0.0025961642215071574
199,Sistem Vision Cerdas Menggunakan Hand Gesture Recognition,0.9932249618843353,0.003269353311410119,0.00350568480425468
200,Penyatuan Feature Principle Component Analysis dan Linear Discriminant Analysis Untuk Pengenalan Wajah,0.9944802423010617,0.002882066844203986,0.0026376908547342975
201,Implementasi Pengenalan Bahasa Isyarat Tangan Secara Real Time Menggunakan Metode Two Dimensional Linear Discriminant Analysis,0.9940107154523953,0.002954931830540093,0.0030343527170645667
202,PENGEMBANGAN ARAH SUDUT COLOR CO-OCCURRENCE MATRIX  UNTUK IMAGE RETRIEVAL CITRA BATIK,0.9939101668654854,0.003040832479861687,0.0030490006546530554
203,PENGENALAN JENIS KELAMIN BERBASIS KERNEL PRINCIPAL COMPONENT ANALYSIS,0.992662100986098,0.0036791508513504523,0.0036587481625514552
204,"SISTEM PENDUKUNG KEPUTUSAN PENENTUAN UANG KULIAH TUNGGAL (UKT) DENGAN METODE NAIVE BAYES  
DI UNIVERSITAS TRUNOJOYO MADURA
",0.0029537092045195065,0.09461988201456965,0.9024264087809108
205,PEMANFAATAN DATA MINING UNTUK SISTEM REMEDIAL MENGGUNAKAN METODE FP-Growth BERBASIS WEB,0.0032264807779141466,0.00305035323666709,0.9937231659854188
206,RANCANG BANGUN GAME RUMAH PERKALIAN,0.0031813056288411603,0.3687804310301583,0.6280382633410005
207,Kontrol Ultrasonic Rangefinder dan Pergerakan Robot Pemadam Api Menggunakan Fuzzy Logic,0.0031890175468679703,0.992400076550015,0.004410905903116968
208,"ANALISA JARINGAN IPV4 DAN IPV6 PADA LOCAL AREA NETWORK (LAN) DENGAN SISTEM TUNNELING 
(Studi Kasus : Teknik Informatika Universitas Trunojoyo Madura)",0.003013983252714877,0.9937709331374927,0.0032150836097924115
209,RANCANG BANGUN DATA CENTER UKM (USAHA KECIL MENENGAH) MENGGUNAKAN SISTEM TERDISTRIBUSI DATABASE ORACLE BERBASIS E-COMMERCE,0.002956083276940378,0.0033511358881570487,0.9936927808349025
210,"PENGELOMPOKAN INDUSTRI KECIL MENENGAH DALAM PENGGUNAAN TEKNOLOGI INFORMASI MENGGUNAKAN METODE K-MEDOID
(STUDI KASUS : INDUSTRI KECIL MENENGAH BATIK DAN JAMU KABUPATEN BANGKALAN MADURA)",0.0034944269467912046,0.9925818053519632,0.003923767701245562
211,Aplikasi Penerjemah Dari Bahasa Indonesia Ke Bahasa Madura Dengan Menggunakan Metode Rule Based,0.004856615858271837,0.003632395853946512,0.9915109882877817
212,IMPLEMENTASI DAN ANALISIS QUALITY OF SERVICE JARINGAN LAN DAN VLAN TRUNKING PADA LAB TERPADU UTM,0.0032193203170033584,0.9935980224458757,0.003182657237120984
213,Rancang Bangun Game Mobile Edukasi Matematika dengan Memanfaatkan Library Android Speech,0.0029804836654298756,0.4122405396538924,0.5847789766806777
214,"RANCANGBANGUNSISTEMINFORMASI
AKADEMIKSEKOLAHBERBASIS WEB
 (STUDIKASUS: SMK NEGERI 6 SURABAYA)",0.005934766640340297,0.006051560803555834,0.9880136725561038
215,"
PERANCANGAN DAN PEMBUATAN APLIKASI PENCARIAN INFORMASI BEASISWA DENGAN MENGGUNAKAN COSINE SIMILARITY
",0.5517619590551195,0.003657364505994695,0.4445806764388859
216,PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN PENEMPATAN DAN PENILAIAN KINERJA KARYAWAN MENGGUNAKAN ALGORITMA C4.5,0.003077120167387969,0.726163156025271,0.27075972380734087
217,SISTEM PENGENALAN EKSPRESI WAJAH MENGGUNAKAN METODE MODIFIKASI TWO DIMENSIONAL LINIER DISCRIMINANT ANALYSIS (2DLDA),0.9944843985992965,0.0027330067821397606,0.0027825946185637326
218,DETEKSI LOKASI PLAT NOMOR BERBASIS OPERASI MORFOLOGI PADA KENDARAAN RODA DUA,0.9505049391090604,0.04660720684912119,0.002887854041818432
219,"Pengenalan Pola Karakter PadaTulisan Multi Line
Berbasis Learning Vector Quantization",0.9949423428877899,0.002534817347303328,0.0025228397649067346
220,PENGENALAN CITRA KARAKTER TULISAN MULTI LINE BERBASIS TEMPLATE MATCHING CORRELATION,0.994221252185587,0.00282162659441698,0.0029571212199959746
221,"IMPLEMENTASI SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MATA MENGGUNAKAN
LAPLACIAN OF GAUSSIAN",0.9947854222228466,0.0026044887387593274,0.0026100890383940487
222,OPTIMALISASI SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MATA BERWARNA MENGGUNAKAN MATRIK MASK OVERLAPPING,0.9946105146524162,0.002727508419212205,0.002661976928371518
223,PERBANDINGAN METODE SELF ORGANIZING MAPS (SOM) DENGAN PEMBOBOTAN BERBASIS RADIAL BASIS FUNCTION (RBF),0.6544230815086063,0.34159685086324604,0.003980067628147698
224,Rancang Bangun Game Lost Bullrace Menggunakan Metode Finite State Machine (FSM),0.002537806753086915,0.9947714616958001,0.002690731551112847
225,SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MATA BERBASIS SKELETON DAN PRUNNING,0.9951932809579553,0.00243858982825344,0.0023681292137911606
226,Penerapan Metode Fuzzy Item Response Theory Pada E-Learning Computerized Adaptive Test (CAT),0.002933968659613367,0.0028095285299748187,0.9942565028104118
227,Sistem FAQ Konsultasi Dokter Gigi Menggunakan Algoritma Winnowing dan Synonym Replacement,0.26968921118121625,0.0041626210761401715,0.7261481677426437
228,SISTEM PENGUKURAN KINERJA UKM DENGAN MENGGUNAKAN METODE BALANCE SCORECARD,0.00277446216793565,0.0030336209153189538,0.9941919169167454
229,RANCANG BANGUN SISTEM UJIAN ONLINE DI SEKOLAH MENENGAH ATAS NEGERI 2 LAMONGAN,0.0027749745754817893,0.0027390197569810083,0.9944860056675372
230,PENGELOMPOKKAN KECAMATAN BERDASARKAN INDIKATOR PENDIDIKAN MENGGUNAKAN METODE SELF ORGANIZING MAP (SOM) DI KABUPATEN LAMONGAN,0.004044307172059513,0.9919073808971369,0.004048311930803465
231,RANCANG BANGUN GUI INTRUSION PREVENTION SYSTEM (IPS) SURICATA,0.9935652134147819,0.003171158531077341,0.00326362805414078
232,EDI (ELECTRONIC DATA INTERCHANGE) PADA PORTAL UKM MENGGUNAKAN METODE REST (REPRESENTATIONAL STATE TRANSFER),0.003661033246050647,0.003759957404416956,0.9925790093495324
233,"APLIKASI PEMBELAJARAN TOEFL 
BERBASIS ANDROID MOBILE LEARNING 
",0.00317249739403769,0.0031092228386661734,0.9937182797672961
234,"Perancangan aplikasi pembakaran kalori
(burn calory) berbasis android 
",0.0039862150086377645,0.14888133777755058,0.8471324472138118
235,Informasi Pesan Dan Alarm Pendeteksi Kecepatan Kepada Pengendara Menggunakan Sistem Inferensi Fuzzy Sugeno Untuk Mengurangi Kecelakaan Lalu Lintas,0.003408274722915599,0.6450663075823784,0.35152541769470613
236,Rancang Bangun Aplikasi Pelacak Perjalanan (Travel Tracker) Pada Smartphone Berbasis Android,0.3876070467008157,0.002785045312148843,0.6096079079870353
237,ANALISA EKSPEKTASI STAKEHOLDER PROJECT COMMUNICATION MANAGEMENT MENGGUNAKAN FUZZY MULTI CRITERIA DECISION MAKING,0.002523839337125959,0.0027426066733924545,0.9947335539894816
238,SISTEM REKOMENDASI BUKU ONLINE DENGAN METODE COLLABORATIVE FILTERING,0.5058133038506469,0.0051939622954290075,0.4889927338539241
239,SISTEM REKOMENDASI PEMBELAJARAN PADA E-LEARNING MENGGUNAKAN ALGORITMA CT-PRO,0.2122160044774519,0.003809583156087759,0.7839744123664604
240,KLASIFIKASI PENERIMA BEASISWA GAKIN MENGGUNAKAN ALGORITMA C4.5,0.1541497012241075,0.4058739879216926,0.43997631085419997
241,RANCANG BANGUN GAME ALENA ( AJHER NOLES KANAK) UNTUK PEMBELAJARAN BACA TULIS BERBASIS MOBILE ANDROID DENGAN FITUR DINAMIS LEVEL,0.003985605378567199,0.39113319752742237,0.6048811970940104
242,Rancang Bangun ERP (Enterprise Resource Planning) Pada Modul Financial Accounting Menggunakan Zachman Framework,0.0026781680706562064,0.9944867379259497,0.002835094003394103
243,RANCANG BANGUN ENTERPRISE ASSET MANAGEMENT MENGGUNAKAN ZACHMAN FRAMEWORK,0.0026595367142268752,0.9944721299204822,0.0028683333652909124
244,Sistem Pendukung Keputusan Penentuan Biaya Uang Kuliah Tunggal (UKT) dengan Metode ID3 ,0.002834509422668495,0.002830054148119592,0.9943354364292118
245,Perancangan media pengenalan huruf mengunakan konsep phonics games berbasis Microsoft Speech API,0.8700425505802479,0.0042357527741846415,0.12572169664556745
246,Rancang Bangun ERP (Enterprise Resource Planning) pada Modul (Human Resource Management) Menggunakan Zachman Framework,0.0023692205177345644,0.9951293526309254,0.00250142685134006
247,"Rancang Bangun ERP ( Enterprise Resource Planning ) Pada Modul Inventory
Management Menggunakan Zachman Framework",0.0026076415998511964,0.9946497402236655,0.002742618176483283
248,IMPLEMENTASI ACCELEROMETER DALAM PEMBUATAN GAME EDUKASI MATEMATIKA BERBASIS ANDROID,0.37330235476192586,0.003806411273370761,0.6228912339647034
249,RANCANG BANGUN ERP (ENTERPRISE RESOURCE PLANNING) PADA MODUL PROCUREMENT MENGGUNAKAN ZACHMAN FRAMEWORK,0.0028669974705642478,0.9940229125153767,0.003110090014059182
250,"SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PRODUK UNGGULAN DAERAH MENGGUNAKAN METODE ENTROPY DAN ELECTRE II
(STUDI KASUS: DINAS KOPERASI, INDUSTRI 
DAN PERDAGANGAN KABUPATEN LAMONGAN)",0.004270072117189274,0.004646877083970484,0.9910830507988402
251,IMPLEMENTASI ALGORITMA RECURSIVE DFS  UNTUK AGEN CERDAS PADA GAME EDUKASI MATEMATIKA DASAR BERBASIS ANDROID ACCELEROMETER,0.5641059253477949,0.003810867261203826,0.43208320739100115
252,IMPLEMENTASI SEGMENTASI PEMBULUH DARAH RETINA PADA CITRA FUNDUS MATA BERBASIS HISTOGRAM EQUALIZATION DAN 2D-GABOR FILTER,0.9938756969650849,0.003078758726877771,0.003045544308037299
253,Pengaturan Lampu Lalu Lintas Menggunakan Metode Fuzzy Logic,0.003275233256774799,0.0033628508052785193,0.9933619159379466
254,VISUALISASI GAME RPG DENGAN CERITA RAMAYANA BERBASIS WINDOWS PHONE,0.994290006617694,0.002889305158516267,0.0028206882237898083
255,"Pengenalan Wajah Berbasis Diagonal LDA
Linear Discriminant Analysis
",0.9944108049352912,0.002806277134932945,0.0027829179297758334
256,SISTEM PENDUKUNG KEPUTUSAN PENERIMAAN MAHASISWA BARU MENGGUNAKAN METODE LOGIKA FUZZY MODEL SUGENO,0.002506447123757201,0.002598349337604737,0.9948952035386381
257,PENERAPAN METODE GA-KMEANS UNTUK CLUSTERING DATA INDUSTRI KECIL DAN MENENGAH (IKM) DI DISPERINDAG BANGKALAN,0.002697938021564775,0.9943939600685142,0.002908101909920933
258,SISTEM PERAMALAN PENJUALAN OBAT MENGGUNAKAN METODE JST ALGORITMA BACKPROPAGATION DENGAN INISIALISASI BOBOT AWAL  NGUYEN WIDROW,0.2911924084677424,0.7061359621460899,0.0026716293861677298
259,Segmentasi Citra Untuk Menentukan Ukuran Pakaian dengan Menggunakan Metode Naive bayes,0.8291249754287032,0.13986125347108908,0.031013771100207633
260,Rancang Bangun Aplikasi Kamus Indonesia Madura Berbasis Android,0.00266065414433128,0.0026422826445468496,0.9946970632111218
261,Pengelompokkan Data BBM Time Series Dengan Menggunakan Fuzzy C-Means,0.6693845593560297,0.32729631953745136,0.00331912110651904
262,"MANAJEMEN HOTSPOT USER ACCOUNT DAN ROUTER PADA MIKROTIK 
ROUTEROS MENGGUNAKAN API MIKROTIK ROUTEROS ",0.0034657550315615126,0.003397940016695921,0.9931363049517425
263,SISTEM INFORMASI PEMETAAN KETAHANAN DAN KERENTANAN PANGAN (Studi Kasus : Kab. Bangkalan),0.378771376505515,0.0028100588403385694,0.6184185646541465
264,OPTIMALISASI WAKTU KUNJUNGAN TERBAIK WISATA KULINER DI KOTA BANGKALAN MENGGUNAKAN ANT COLONY OPTIMIZATION,0.004733768677984866,0.29223723710885857,0.7030289942131567
265,"PENGELOMPOKAN TINGKAT KESEHATAN MASYARAKAT JAWA TIMUR MENGGUNAKAN SOM DENGAN CLUSTER VALIDATION IDB DAN I-DUNN
",0.8748151158021361,0.12221745881732454,0.002967425380539294
266,Sistem Pendukung Keputusan Penerimaan Siswa Baru Menggunakan Metode AHP (Analytical Hiearchy Process),0.003246626989496761,0.0033387790608323414,0.9934145939496708
267,"SISTEM INFORMASI PEMETAAN PEMILIHAN AREA LAHAN UNTUK PENGELOLAAN SUMBER AIR DENGAN METODE ELECTRE
(Studi Kasus : Kabupaten Sumenep)",0.003604715442488955,0.29511704855682663,0.7012782360006843
268,IMPLEMENTASI PENJADWALAN MATA PELAJARAN SMPN 1 AMBUNTEN,0.0026686826967355147,0.002650587129742085,0.9946807301735223
269,Sistem Rekomendasi Produk Pada M-Commerce Berbasis Android Menggunakan Metode Collaborative Filtering,0.2933849147260856,0.29880685705339805,0.4078082282205163
270,"IMPLEMENTASI PERAMALAN PENJUALAN MENGGUNAKAN 
METODE EXPONENTIAL SMOOTHING 
(Studi Kasus : Penjualan Produk Aksesoris Olahraga di Toko Trend Soccer) ",0.0028322089967135005,0.9943381128382287,0.0028296781650577877
271,IMPLEMENTASI PENJADWALAN MATA PELAJARAN (Studi Kasus: SMPN 1 Konang),0.0033357489192132415,0.0032803714453118623,0.9933838796354749
272,"Implementasi Peramalan Penjualan Produk STARFOOD Menggunakan Metode Moving Average (MA) Dan Single Exponential Smoothing (SES) (Studi Kasus : CV. Wira Usaha Bugar, Kec. Tragah, Kab. Bangkalan)",0.0036321883023372825,0.99262021039274,0.0037476013049228367
273,"Sistem  Informasi Perekomendasian Beasiswa Bagi Siswa Berprestasi Menggunakan Metode Simple Additive Weighting
(studi kasus: SMP Yayasan Pendidikan Sunan Dalem)
",0.0026018358468324894,0.0026676566821052343,0.9947305074710623
274,PERANCANGAN ZUCARA SEBAGAI MEDIA PEMBELAJARAN CAPOEIRA BERBASIS ANDROID,0.003110497696248263,0.0030649495119133303,0.9938245527918385
275,SISTEM PENDUKUNG KEPUTUSAN PENERIMAAN SISWA BARU BERBASIS WEB MENGGUNAKAN METODE ID3 DI SMA HIDAYATUN NAJAH PAMEKASAN,0.00319481982729178,0.0033394345815142517,0.9934657455911939
276,RANCANG BANGUN SISTEM INFORMASI GEOGRAFIS PENGIRIMAN SOAL UAN BERBASIS WEB DENGAN MENGGUNAKAN ALGORITMA A* (Studi Kasus: SMAN se-SURABAYA) ,0.006349525853634877,0.006173989063648268,0.9874764850827169
277,PENGEMBANGAN SISTEM MONITORING DISTRIBUSI GURU SEKOLAH DASAR NEGERI DI KABUPATEN GRESIK BERBASIS STANDAR PELAYANAN MINIMAL (SPM),0.002858597447069618,0.002959569929648161,0.9941818326232822
278,RANCANG BANGUN APLIKASI SISTEM INFORMASI MONITORING AKADEMIK SEKOLAH (SIMAS) BERBASIS MULTI PLATFORM MENGGUNAKAN STANDAR KURIKULUM 2013,0.005060084093508723,0.005243013465612012,0.9896969024408793
279,IMPLEMENTASI ALGORITMA HOUGH TRANSFORM UNTUK SEGMENTASI OPTIC DISC PADA CITRA FUNDUS RETINA,0.9945013653741932,0.002753469819198133,0.002745164806608569
280,SEGMENTASI OBYEK PADA CITRA DIGITAL MENGGUNAKAN METODE OTSU THRESHOLDING,0.9935533528639665,0.003204325821063461,0.0032423213149699974
